Timestamp,Step,Open,High,Low,Close,Volume
2026-05-04 21:01:21,1704091501,6.042204,6.462883,5.838882,5.847572,2159.42
2026-05-04 21:01:21,1704091801,5.818815,5.943845,5.209054,5.328811,1868.98
2026-05-04 21:01:21,1704092101,5.310731,5.496423,5.02432,5.048388,2217.91
2026-05-04 21:01:21,1704092401,5.038693,5.55442,5.020969,5.551452,1779.37
2026-05-04 21:01:21,1704092701,5.542575,5.546021,4.676304,4.739027,1778.74
2026-05-04 21:01:21,1704093001,4.744209,5.121073,4.591216,4.633095,1972.32
2026-05-04 21:01:21,1704093301,4.634913,4.692047,4.227717,4.227717,1570.95
2026-05-04 21:01:21,1704093601,4.210792,4.457542,4.112627,4.368258,1415.7
2026-05-04 21:01:21,1704093901,4.394552,4.430157,4.002389,4.241157,2001.55
2026-05-04 21:01:21,1704094201,4.251672,4.414819,4.067421,4.347422,1626.77
2026-05-04 21:01:21,1704094501,4.357981,4.822664,4.279461,4.719626,1451.11
2026-05-04 21:01:21,1704094801,4.745546,5.063325,4.669942,4.669942,1805.79
2026-05-04 21:01:21,1704095101,4.633253,4.954068,4.495969,4.837464,1545.83
2026-05-04 21:01:21,1704095401,4.838851,5.021502,4.548521,4.792581,1408.28
2026-05-04 21:01:21,1704095701,4.792346,4.999039,3.976459,3.976459,2036.18
2026-05-04 21:01:22,1704096001,3.973206,3.974699,3.686946,3.787343,1515.91
2026-05-04 21:01:22,1704096301,3.773484,3.925105,3.584862,3.864192,1402.86
2026-05-04 21:01:22,1704096601,3.852431,4.105075,3.635213,3.650509,1415.51
2026-05-04 21:01:22,1704096901,3.63748,3.962887,3.47532,3.934729,1193.89
2026-05-04 21:01:22,1704097201,3.934531,4.048358,3.561661,4.048358,2229.8
2026-05-04 21:01:22,1704097501,4.014729,4.420784,3.835679,4.267922,1535.59
2026-05-04 21:01:22,1704097801,4.259928,4.359382,4.051714,4.151037,1729.8
2026-05-04 21:01:22,1704098101,4.150381,4.215051,3.896749,3.91946,1952.14
2026-05-04 21:01:22,1704098401,3.928396,4.044062,3.612443,3.62277,1076.36
2026-05-04 21:01:22,1704098701,3.633842,4.20222,3.595741,4.081202,1524.14
2026-05-04 21:01:22,1704099001,4.046808,4.097831,3.730234,3.762896,1866.39
2026-05-04 21:01:22,1704099301,3.763362,3.880344,3.573498,3.880344,2153.68
2026-05-04 21:01:22,1704099601,3.901039,4.405668,3.737159,4.101564,1368.42
2026-05-04 21:01:22,1704099901,4.089456,4.278889,3.927652,3.927652,1814.06
2026-05-04 21:01:22,1704100201,3.939953,3.977622,3.632791,3.779345,1804.74
2026-05-04 21:01:22,1704100501,3.771497,3.951946,3.707329,3.727032,1843.27
2026-05-04 21:01:22,1704100801,3.733462,3.848512,3.519337,3.59976,1598.15
2026-05-04 21:01:22,1704101101,3.595719,4.059753,3.49221,4.059753,2006.92
2026-05-04 21:01:22,1704101401,4.07313,4.394047,4.022621,4.394047,1040.29
2026-05-04 21:01:22,1704101701,4.430006,4.987335,4.430006,4.932942,782.25
2026-05-04 21:01:22,1704102001,4.935335,5.402872,4.720299,4.834516,1588.36
2026-05-04 21:01:22,1704102301,4.846686,5.385563,4.823817,5.366738,1508.97
2026-05-04 21:01:22,1704102601,5.394354,5.623825,5.246222,5.503863,1694.88
2026-05-04 21:01:23,1704102901,5.517699,5.70517,5.203784,5.36891,1751.15
2026-05-04 21:01:23,1704103201,5.387421,5.577785,5.159343,5.298782,2034.79
2026-05-04 21:01:23,1704103501,5.298373,5.523468,4.940387,5.134408,2012.74
2026-05-04 21:01:23,1704103801,5.129933,5.28381,4.896036,5.093881,1498.89
2026-05-04 21:01:23,1704104101,5.111728,5.458277,4.929836,5.266421,1894.16
2026-05-04 21:01:23,1704104401,5.283844,5.759972,5.207178,5.319559,1761.54
2026-05-04 21:01:23,1704104701,5.286882,5.287633,4.943158,5.104659,2011.26
2026-05-04 21:01:23,1704105001,5.127392,6.01414,4.885867,5.723583,1342.29
2026-05-04 21:01:23,1704105301,5.721858,6.200841,5.678938,5.745231,1600.05
2026-05-04 21:01:23,1704105601,5.701196,6.173433,5.618395,5.706298,1388.91
2026-05-04 21:01:23,1704105901,5.693694,5.817216,5.036692,5.358897,1985.89
2026-05-04 21:01:23,1704106201,5.361252,5.969297,5.22415,5.945318,1584.79
2026-05-04 21:01:23,1704106501,5.929941,6.160674,5.442542,5.474575,1417.12
2026-05-04 21:01:23,1704106801,5.50405,5.698983,5.00212,5.207122,1705.87
2026-05-04 21:01:23,1704107101,5.229571,5.611101,5.058401,5.071752,1618.18
2026-05-04 21:01:23,1704107401,5.091807,5.091807,4.589743,4.636516,1788.8
2026-05-04 21:01:23,1704107701,4.595484,4.981045,4.473521,4.962374,1755.01
2026-05-04 21:01:23,1704108001,5.008968,5.125007,4.74945,4.981761,1501.89
2026-05-04 21:01:23,1704108301,4.997502,4.997502,4.426828,4.526849,1700.95
2026-05-04 21:01:24,1704108601,4.53388,5.152927,4.511932,4.969003,1638.63
2026-05-04 21:01:24,1704108901,4.992174,4.992174,4.645943,4.827318,1612.69
2026-05-04 21:01:24,1704109201,4.831289,5.233919,4.704794,5.197373,1444.99
2026-05-04 21:01:24,1704109501,5.189665,5.664081,5.004558,5.345442,1626.41
2026-05-04 21:01:24,1704109801,5.294476,6.183492,5.294444,5.45525,2279.04
2026-05-04 21:01:24,1704110101,5.419698,6.0028,5.176121,5.986064,2147.93
2026-05-04 21:01:24,1704110401,5.984749,6.763702,5.956183,6.558096,1334.66
2026-05-04 21:01:24,1704110701,6.551896,6.693315,5.836036,5.883772,1584.17
2026-05-04 21:01:24,1704111001,5.984996,6.169046,5.443139,5.767583,1740.47
2026-05-04 21:01:24,1704111301,5.758468,5.784726,5.221467,5.416181,1663.24
2026-05-04 21:01:24,1704111601,5.406644,5.458646,5.10244,5.409351,1134.89
2026-05-04 21:01:24,1704111901,5.420724,5.908551,5.285324,5.762607,2031.12
2026-05-04 21:01:24,1704112201,5.749575,6.111603,5.630143,5.739053,2256.44
2026-05-04 21:01:24,1704112501,5.76556,6.069007,5.248578,5.556309,1186.28
2026-05-04 21:01:24,1704112801,5.479105,5.951323,5.4386,5.937922,2080.61
2026-05-04 21:01:24,1704113101,5.940469,6.110809,5.643678,5.970887,1696.68
2026-05-04 21:01:24,1704113401,5.956231,6.764455,5.866005,6.485313,1715.8
2026-05-04 21:01:24,1704113701,6.523078,6.746625,5.716471,5.7374,2133.84
2026-05-04 21:01:24,1704114001,5.712452,6.308385,5.512498,5.621596,1714.94
2026-05-04 21:01:24,1704114301,5.622142,6.027197,5.512189,5.755224,1541.03
2026-05-04 21:01:24,1704114601,5.807252,6.317707,5.763687,6.185912,1958.35
2026-05-04 21:01:24,1704114901,6.183274,6.448705,5.916133,6.198282,1983.56
2026-05-04 21:01:24,1704115201,6.171688,6.359425,5.617685,6.081992,1500.8
2026-05-04 21:01:25,1704115501,6.103904,6.169092,5.278239,5.332852,1780.61
2026-05-04 21:01:25,1704115801,5.337059,5.523334,5.170873,5.32538,1537.16
2026-05-04 21:01:25,1704116101,5.313975,5.831642,5.313975,5.756753,1198.01
2026-05-04 21:01:25,1704116401,5.742855,5.850622,5.363992,5.478466,1909.58
2026-05-04 21:01:25,1704116701,5.466305,5.640608,4.958986,5.447608,1741.8
2026-05-04 21:01:25,1704117001,5.420173,5.491658,4.878923,5.410396,1738.15
2026-05-04 21:01:25,1704117301,5.460751,5.590188,5.123197,5.363759,1579.91
2026-05-04 21:01:25,1704117601,5.397929,5.682372,4.595407,4.772675,1224.16
2026-05-04 21:01:25,1704117901,4.758854,5.169954,4.583647,5.032754,1539.03
2026-05-04 21:01:25,1704118201,5.009538,5.522518,4.904931,5.394815,1956.24
2026-05-04 21:01:25,1704118501,5.433121,5.601504,4.711649,4.777152,2285.39
2026-05-04 21:01:25,1704118801,4.769405,5.559542,4.757658,5.378112,1635.57
2026-05-04 21:01:25,1704119101,5.354716,5.954113,5.264505,5.841605,1291.33
2026-05-04 21:01:25,1704119401,5.813716,6.249913,5.551946,5.824102,1662.67
2026-05-04 21:01:25,1704119701,5.797832,6.885266,5.710402,6.810055,2210.43
2026-05-04 21:01:25,1704120001,6.808248,7.072631,6.424,6.514688,1290.01
2026-05-04 21:01:25,1704120301,6.514081,7.112681,6.406201,6.874413,1105.81
2026-05-04 21:01:25,1704120601,6.860944,8.638638,6.813002,8.512794,2016.0
2026-05-04 21:01:25,1704120901,8.523266,8.958657,8.388177,8.563443,1819.39
2026-05-04 21:01:25,1704121201,8.557181,8.742913,7.986395,8.114501,1644.6
2026-05-04 21:01:26,1704121501,8.0703,8.34642,7.437246,7.437246,1452.46
2026-05-04 21:01:26,1704121801,7.446803,7.619403,6.470486,6.783946,1886.34
2026-05-04 21:01:26,1704122101,6.855259,7.275478,6.580706,6.920092,1539.5
2026-05-04 21:01:26,1704122401,6.807195,6.807195,5.95989,6.036565,1810.89
2026-05-04 21:01:26,1704122701,6.009692,6.052957,5.262194,5.385798,2259.21
2026-05-04 21:01:26,1704123001,5.375863,5.79511,5.214032,5.645455,1603.27
2026-05-04 21:01:26,1704123301,5.626496,5.88147,5.439432,5.670721,2418.33
2026-05-04 21:01:26,1704123601,5.620745,5.725094,5.334462,5.508537,1764.85
2026-05-04 21:01:26,1704123901,5.500283,5.714901,5.370381,5.627046,1537.2
2026-05-04 21:01:26,1704124201,5.586616,6.058751,5.397814,5.598817,1135.42
2026-05-04 21:01:26,1704124501,5.636101,5.960851,5.584006,5.589271,1431.98
2026-05-04 21:01:26,1704124801,5.586655,5.668108,4.877301,4.98129,1940.39
2026-05-04 21:01:26,1704125101,4.977575,5.483185,4.853752,5.230601,1787.39
2026-05-04 21:01:26,1704125401,5.250675,5.642376,5.111792,5.49918,1653.45
2026-05-04 21:01:26,1704125701,5.513082,5.525275,4.82928,4.911358,1706.63
2026-05-04 21:01:26,1704126001,4.908331,5.747439,4.908331,5.225322,1750.43
2026-05-04 21:01:26,1704126301,5.255573,5.277589,4.86326,4.8719,1329.97
2026-05-04 21:01:27,1704126601,4.917689,5.479362,4.884366,5.478481,1496.22
2026-05-04 21:01:27,1704126901,5.489411,6.572455,5.474974,6.462373,1587.13
2026-05-04 21:01:27,1704127201,6.460798,6.714539,6.240278,6.634291,1317.34
2026-05-04 21:01:27,1704127501,6.594387,6.690827,6.147566,6.147566,1782.11
2026-05-04 21:01:27,1704127801,6.164888,6.328599,5.680377,6.310222,2434.01
2026-05-04 21:01:27,1704128101,6.313284,6.994284,6.128175,6.582493,2068.31
2026-05-04 21:01:27,1704128401,6.584169,7.044462,6.255355,6.856348,2043.58
2026-05-04 21:01:27,1704128701,6.825301,7.255628,6.692618,7.147658,1964.12
2026-05-04 21:01:27,1704129001,7.166792,7.166792,6.410759,6.565208,1299.12
2026-05-04 21:01:27,1704129301,6.57723,6.738067,6.240245,6.72293,2059.99
2026-05-04 21:01:27,1704129601,6.703927,6.739582,6.050423,6.474638,2701.85
2026-05-04 21:01:27,1704129901,6.47027,6.622433,5.999533,6.2877,1561.24
2026-05-04 21:01:27,1704130201,6.26239,6.990666,6.2055,6.792641,2448.18
2026-05-04 21:01:27,1704130501,6.807724,6.890072,5.901761,6.174307,1388.05
2026-05-04 21:01:28,1704130801,6.182709,7.758622,6.146675,7.613018,1777.72
2026-05-04 21:01:29,1704131101,7.613344,7.632275,6.977393,7.227226,2033.83
2026-05-04 21:01:29,1704131401,7.256541,7.470816,6.710946,7.114436,1446.55
2026-05-04 21:01:30,1704131701,7.165689,7.336727,6.71326,6.810411,1626.26
2026-05-04 21:01:31,1704132001,6.816965,7.053282,6.470686,6.650799,2001.44
2026-05-04 21:01:31,1704132301,6.698934,6.803076,5.991052,6.100255,1487.1
2026-05-04 21:01:32,1704132601,6.098265,6.471202,5.428669,5.457526,1907.49
2026-05-04 21:01:32,1704132901,5.50973,6.426668,5.50973,6.054251,1320.47
2026-05-04 21:01:33,1704133201,6.076529,6.151498,5.576927,5.805163,1906.97
2026-05-04 21:01:34,1704133501,5.814518,6.56766,5.814518,6.33369,1424.33
2026-05-04 21:01:34,1704133801,6.288156,6.592962,6.100644,6.556116,1267.49
2026-05-04 21:01:35,1704134101,6.531237,6.764685,6.164856,6.223512,1893.39
2026-05-04 21:01:36,1704134401,6.216143,6.750902,6.056515,6.560979,1950.64
2026-05-04 21:01:36,1704134701,6.540643,6.557443,6.039629,6.417472,1743.85
2026-05-04 21:01:37,1704135001,6.426306,6.988331,6.003991,6.985656,2336.79
2026-05-04 21:01:37,1704135301,6.990333,6.990333,5.620948,5.688351,1782.61
2026-05-04 21:01:38,1704135601,5.674776,5.781599,4.98641,5.041218,2272.29
2026-05-04 21:01:39,1704135901,5.013809,5.124125,4.639025,4.725081,1729.04
2026-05-04 21:01:39,1704136201,4.713089,5.084992,4.676117,4.955767,2032.54
2026-05-04 21:01:40,1704136501,4.971863,5.193575,4.669046,5.038968,2010.05
2026-05-04 21:01:40,1704136801,5.045159,5.287765,4.956338,5.160023,1157.77
2026-05-04 21:01:41,1704137101,5.14447,5.807433,4.963369,5.538526,1297.72
2026-05-04 21:01:42,1704137401,5.537562,6.006176,5.478229,5.835497,2196.55
2026-05-04 21:01:42,1704137701,5.855298,6.107991,5.657749,5.851103,1440.38
2026-05-04 21:01:43,1704138001,5.847743,5.970089,5.571498,5.635167,2116.73
2026-05-04 21:01:43,1704138301,5.606824,5.95547,5.430588,5.825043,1860.54
2026-05-04 21:01:44,1704138601,5.86413,5.893193,5.030912,5.218378,1897.82
2026-05-04 21:01:45,1704138901,5.210996,5.452458,4.971638,5.348701,2121.79
2026-05-04 21:01:45,1704139201,5.357005,5.723468,5.237546,5.385887,1720.09
2026-05-04 21:01:46,1704139501,5.40627,5.81106,5.350362,5.770647,1497.1
2026-05-04 21:01:47,1704139801,5.764365,6.12326,5.644952,6.002922,1558.74
2026-05-04 21:01:47,1704140101,6.036336,6.730927,5.832419,5.878914,1567.75
2026-05-04 21:01:48,1704140401,5.856075,5.856075,5.248271,5.701169,963.37
2026-05-04 21:01:48,1704140701,5.683102,6.192484,5.343103,6.107054,1168.61
2026-05-04 21:01:49,1704141001,6.132007,6.336941,5.757694,5.947904,1614.41
2026-05-04 21:01:50,1704141301,5.922952,6.383804,5.896487,6.296144,2481.43
2026-05-04 21:01:50,1704141601,6.310487,7.32503,6.310487,7.097605,1003.74
2026-05-04 21:01:51,1704141901,7.043436,7.082646,6.412776,6.412776,1341.13
2026-05-04 21:01:52,1704142201,6.388962,7.282464,6.234404,6.999145,1426.38
2026-05-04 21:01:52,1704142501,6.989208,7.204461,6.162982,6.175991,1098.04
2026-05-04 21:01:53,1704142801,6.231897,6.444342,5.599863,5.842518,2473.13
2026-05-04 21:01:53,1704143101,5.846312,5.95775,5.400247,5.727585,1494.76
2026-05-04 21:01:54,1704143401,5.740257,5.763073,4.541507,4.71445,1601.16
2026-05-04 21:01:55,1704143701,4.726276,4.967502,4.21726,4.250585,1685.69
2026-05-04 21:01:55,1704144001,4.254584,4.426807,3.866591,3.869147,1416.89
2026-05-04 21:01:58,1704144301,3.87806,3.99963,3.679265,3.880967,1011.92
2026-05-04 21:04:03,1704144601,3.872127,4.037745,3.812153,3.911121,1807.45
2026-05-04 21:09:08,1704144901,3.923192,4.074083,3.71514,4.032426,1393.06
2026-05-04 21:14:14,1704145201,4.044303,4.22986,3.627716,3.778849,1638.82
2026-05-04 21:14:32,1704145501,3.765913,4.299398,3.73444,4.151973,1483.08
2026-05-04 21:14:33,1704145801,4.110574,4.38339,3.951662,4.217051,1185.03
2026-05-04 21:14:33,1704146101,4.21771,4.862385,4.167908,4.862385,1783.37
2026-05-04 21:14:34,1704146401,4.848693,5.216965,4.648386,5.131031,1566.09
2026-05-04 21:14:35,1704146701,5.15746,5.255696,4.616224,4.864821,1669.95
2026-05-04 21:14:35,1704147001,4.884552,5.455228,4.87521,5.405491,1915.56
2026-05-04 21:14:36,1704147301,5.38381,5.877329,5.254003,5.680209,928.77
2026-05-04 21:14:37,1704147601,5.689425,5.823799,5.069879,5.069879,2205.38
2026-05-04 21:14:38,1704147901,5.086201,5.495269,4.945843,5.20304,1138.12
2026-05-04 21:14:38,1704148201,5.192123,5.49997,4.622305,5.369665,1481.98
2026-05-04 21:14:39,1704148501,5.349529,5.636518,4.927989,5.636518,1506.58
2026-05-04 21:14:40,1704148801,5.656274,5.783004,5.12004,5.387482,1840.0
2026-05-04 21:14:40,1704149101,5.37339,5.787299,5.005971,5.130563,2041.49
2026-05-04 21:14:41,1704149401,5.132052,5.929471,5.125531,5.811616,1648.38
2026-05-04 21:14:42,1704149701,5.895191,6.065671,5.2694,5.307371,1946.34
2026-05-04 21:14:42,1704150001,5.325064,5.386947,4.520366,4.644054,1414.54
2026-05-04 21:14:43,1704150301,4.643367,4.758372,3.817533,3.833648,1933.97
2026-05-04 21:14:43,1704150601,3.846886,3.935643,3.628893,3.85048,1697.6
2026-05-04 21:14:44,1704150901,3.875759,4.043246,3.546181,3.836661,1342.86
2026-05-04 21:14:45,1704151201,3.818547,3.949135,3.674091,3.728724,2201.37
2026-05-04 21:14:45,1704151501,3.7052,3.780111,3.38802,3.499473,2497.76
2026-05-04 21:14:46,1704151801,3.493471,3.598655,3.330217,3.458229,2057.37
2026-05-04 21:14:46,1704152101,3.434501,3.754965,3.395149,3.583098,2195.87
2026-05-04 21:14:47,1704152401,3.585954,3.608648,3.196591,3.396854,2197.83
2026-05-04 21:14:48,1704152701,3.37297,3.643914,3.228089,3.42651,1878.08
2026-05-04 21:14:48,1704153001,3.437272,3.802982,3.374529,3.723041,1908.73
2026-05-04 21:14:49,1704153301,3.692148,3.882979,3.5683,3.606221,1650.54
2026-05-04 21:14:49,1704153601,3.600967,3.620731,2.87741,2.88612,1646.09
2026-05-04 21:14:50,1704153901,2.89632,3.200317,2.879023,3.1689,1505.73
2026-05-04 21:14:51,1704154201,3.167365,3.446291,3.13369,3.297257,2339.83
2026-05-04 21:14:51,1704154501,3.310564,3.97403,3.285412,3.778941,1895.46
2026-05-04 21:14:52,1704154801,3.79248,4.160575,3.778439,3.872476,1292.01
2026-05-04 21:14:52,1704155101,3.859406,4.111446,3.730146,3.851328,1565.41
2026-05-04 21:14:53,1704155401,3.872853,3.983573,3.483991,3.502998,1930.47
2026-05-04 21:14:54,1704155701,3.491996,4.293849,3.490192,4.240865,1837.6
2026-05-04 21:14:54,1704156001,4.224223,4.682079,4.13089,4.682079,1917.53
2026-05-04 21:14:55,1704156301,4.680849,4.680849,4.101883,4.212808,1617.81
2026-05-04 21:14:55,1704156601,4.20395,4.737116,4.128069,4.538958,2689.42
2026-05-04 21:14:56,1704156901,4.547321,4.663677,4.061912,4.06371,1613.35
2026-05-04 21:14:57,1704157201,4.063737,4.180952,3.746921,3.958559,1744.16
2026-05-04 21:14:57,1704157501,3.939864,4.218301,3.817289,3.91488,1730.76
2026-05-04 21:14:58,1704157801,3.907835,4.048209,3.677651,3.677651,1537.37
2026-05-04 21:14:59,1704158101,3.677779,3.704779,3.319838,3.412584,2050.86
2026-05-04 21:14:59,1704158401,3.399331,3.419845,3.083324,3.344892,2057.64
2026-05-04 21:15:00,1704158701,3.343791,3.343791,3.162564,3.27732,1371.03
2026-05-04 21:15:01,1704159001,3.263042,3.534944,3.263042,3.403913,1962.27
2026-05-04 21:15:01,1704159301,3.40528,3.490817,3.135158,3.392494,1869.98
2026-05-04 21:15:02,1704159601,3.395349,3.53801,3.083598,3.258542,1720.16
2026-05-04 21:15:03,1704159901,3.239944,3.326943,2.933642,3.0908,2271.78
2026-05-04 21:15:03,1704160201,3.077262,3.092687,2.801937,2.814829,2258.32
2026-05-04 21:15:04,1704160501,2.807233,3.331243,2.807233,3.277594,1167.13
2026-05-04 21:15:05,1704160801,3.281848,3.587909,3.281848,3.438707,1243.91
2026-05-04 21:15:05,1704161101,3.416278,3.459238,3.175026,3.287478,1655.39
2026-05-04 21:15:06,1704161401,3.288358,3.616682,3.263052,3.518938,1283.03
2026-05-04 21:15:07,1704161701,3.525643,4.076168,3.525643,3.922464,2253.28
2026-05-04 21:15:07,1704162001,3.924982,4.341875,3.79098,4.281036,2219.1
2026-05-04 21:15:08,1704162301,4.278403,4.362248,3.933319,4.087444,1220.73
2026-05-04 21:15:08,1704162601,4.08415,4.136057,3.731553,3.95981,1823.76
2026-05-04 21:15:09,1704162901,3.948775,4.240852,3.814113,3.96199,1113.77
2026-05-04 21:15:10,1704163201,3.96657,4.052171,3.81814,3.947338,1957.32
2026-05-04 21:15:10,1704163501,3.96779,4.428676,3.928973,4.358218,1428.29
2026-05-04 21:15:11,1704163801,4.398189,4.993738,4.397582,4.741804,1040.16
2026-05-04 21:15:12,1704164101,4.705547,4.990755,4.56946,4.713397,1887.98
2026-05-04 21:15:12,1704164401,4.69039,5.521331,4.580463,5.296827,1709.4
